Watching for file changes with StatReloader
Unauthorized: /api/auth/me
[14/Sep/2026 14:29:41] "GET /api/orders HTTP/1.1" 200 9693
[14/Sep/2026 14:29:44] "GET /api/sessions?status=active HTTP/1.1" 200 1659
[14/Sep/2026 14:29:44] "GET /api/dashboard HTTP/1.1" 200 3518
[14/Sep/2026 14:29:46] "GET /api/dashboard HTTP/1.1" 200 3518
[14/Sep/2026 14:29:49] "GET /api/sessions?status=active HTTP/1.1" 200 1659
[14/Sep/2026 14:29:51] "GET /api/dashboard HTTP/1.1" 200 3518
[14/Sep/2026 14:29:54] "GET /api/sessions?status=active HTTP/1.1" 200 1659
[14/Sep/2026 14:29:56] "GET /api/products HTTP/1.1" 200 264
[14/Sep/2026 14:29:56] "GET /api/resources HTTP/1.1" 200 1898
[14/Sep/2026 14:29:56] "GET /api/sessions?status=active HTTP/1.1" 200 1659
[14/Sep/2026 14:29:56] "GET /api/resources HTTP/1.1" 200 1898
[14/Sep/2026 14:29:56] "GET /api/products HTTP/1.1" 200 264
[14/Sep/2026 14:29:56] "GET /api/sessions?status=active HTTP/1.1" 200 1659
[14/Sep/2026 14:29:59] "GET /api/sessions?status=active HTTP/1.1" 200 1659
[14/Sep/2026 14:30:01] "GET /api/products HTTP/1.1" 200 264
[14/Sep/2026 14:30:01] "GET /api/resources HTTP/1.1" 200 1898
[14/Sep/2026 14:30:01] "GET /api/sessions?status=active HTTP/1.1" 200 1659
[14/Sep/2026 14:30:04] "GET /api/sessions?status=active HTTP/1.1" 200 1659
[14/Sep/2026 14:30:06] "GET /api/products HTTP/1.1" 200 264
[14/Sep/2026 14:30:06] "GET /api/sessions?status=active HTTP/1.1" 200 1659
[14/Sep/2026 14:30:06] "GET /api/resources HTTP/1.1" 200 1898
[14/Sep/2026 14:30:09] "GET /api/sessions?status=active HTTP/1.1" 200 1659
[14/Sep/2026 14:30:11] "GET /api/products HTTP/1.1" 200 264
[14/Sep/2026 14:30:11] "GET /api/resources HTTP/1.1" 200 1898
[14/Sep/2026 14:30:11] "GET /api/sessions?status=active HTTP/1.1" 200 1659
[14/Sep/2026 14:30:14] "GET /api/sessions?status=active HTTP/1.1" 200 1659
[14/Sep/2026 14:30:16] "GET /api/products HTTP/1.1" 200 264
[14/Sep/2026 14:30:16] "GET /api/resources HTTP/1.1" 200 1898
[14/Sep/2026 14:30:16] "GET /api/sessions?status=active HTTP/1.1" 200 1659
[14/Sep/2026 14:30:19] "GET /api/sessions?status=active HTTP/1.1" 200 1659
[14/Sep/2026 14:30:21] "GET /api/products HTTP/1.1" 200 264
[14/Sep/2026 14:30:21] "GET /api/resources HTTP/1.1" 200 1898
[14/Sep/2026 14:30:21] "GET /api/sessions?status=active HTTP/1.1" 200 1659
[14/Sep/2026 14:30:24] "GET /api/sessions?status=active HTTP/1.1" 200 1659
[14/Sep/2026 14:30:26] "GET /api/products HTTP/1.1" 200 264
[14/Sep/2026 14:30:26] "GET /api/resources HTTP/1.1" 200 1898
[14/Sep/2026 14:30:26] "GET /api/sessions?status=active HTTP/1.1" 200 1659
[14/Sep/2026 14:30:29] "GET /api/sessions?status=active HTTP/1.1" 200 1659
[14/Sep/2026 14:30:31] "GET /api/resources HTTP/1.1" 200 1898
[14/Sep/2026 14:30:31] "GET /api/products HTTP/1.1" 200 264
[14/Sep/2026 14:30:31] "GET /api/sessions?status=active HTTP/1.1" 200 1659
[14/Sep/2026 14:30:34] "GET /api/sessions?status=active HTTP/1.1" 200 1659
[14/Sep/2026 14:30:36] "GET /api/products HTTP/1.1" 200 264
[14/Sep/2026 14:30:36] "GET /api/resources HTTP/1.1" 200 1898
[14/Sep/2026 14:30:36] "GET /api/sessions?status=active HTTP/1.1" 200 1659
[14/Sep/2026 14:30:39] "GET /api/sessions?status=active HTTP/1.1" 200 1659
[14/Sep/2026 14:30:41] "GET /api/products HTTP/1.1" 200 264
[14/Sep/2026 14:30:41] "GET /api/sessions?status=active HTTP/1.1" 200 1659
[14/Sep/2026 14:30:41] "GET /api/resources HTTP/1.1" 200 1898
[14/Sep/2026 14:30:44] "GET /api/sessions?status=active HTTP/1.1" 200 1659
[14/Sep/2026 14:30:46] "GET /api/products HTTP/1.1" 200 264
[14/Sep/2026 14:30:46] "GET /api/resources HTTP/1.1" 200 1898
[14/Sep/2026 14:30:46] "GET /api/sessions?status=active HTTP/1.1" 200 1659
[14/Sep/2026 14:30:49] "GET /api/sessions?status=active HTTP/1.1" 200 1659
[14/Sep/2026 14:30:51] "GET /api/products HTTP/1.1" 200 264
[14/Sep/2026 14:30:51] "GET /api/resources HTTP/1.1" 200 1898
[14/Sep/2026 14:30:51] "GET /api/sessions?status=active HTTP/1.1" 200 1659
[14/Sep/2026 14:30:52] "PATCH /api/sessions/28 HTTP/1.1" 200 1060
[14/Sep/2026 14:30:52] "GET /api/sessions?status=active HTTP/1.1" 200 630
[14/Sep/2026 14:30:52] "GET /api/resources HTTP/1.1" 200 1873
[14/Sep/2026 14:30:54] "GET /api/sessions?status=active HTTP/1.1" 200 630
[14/Sep/2026 14:30:56] "GET /api/sessions?status=active HTTP/1.1" 200 630
[14/Sep/2026 14:30:56] "GET /api/resources HTTP/1.1" 200 1873
[14/Sep/2026 14:30:56] "GET /api/products HTTP/1.1" 200 264
[14/Sep/2026 14:30:58] "POST /api/auth/logout HTTP/1.1" 204 0
[14/Sep/2026 14:31:03] "POST /api/auth/login HTTP/1.1" 200 73
[14/Sep/2026 14:31:03] "GET /api/products HTTP/1.1" 200 264
[14/Sep/2026 14:31:03] "GET /api/resources HTTP/1.1" 200 1873
[14/Sep/2026 14:31:03] "GET /api/sessions?status=active HTTP/1.1" 200 630
[14/Sep/2026 14:31:06] "GET /api/resources HTTP/1.1" 200 1873
[14/Sep/2026 14:31:06] "GET /api/products HTTP/1.1" 200 264
[14/Sep/2026 14:31:06] "GET /api/sessions?status=active HTTP/1.1" 200 630
[14/Sep/2026 14:31:07] "GET /api/reports/audit HTTP/1.1" 200 3350
[14/Sep/2026 14:31:07] "GET /api/reports/profit?from=2026-09-14&to=2026-09-14 HTTP/1.1" 200 303
[14/Sep/2026 14:31:08] "GET /api/products HTTP/1.1" 200 264
[14/Sep/2026 14:31:08] "GET /api/reports/profit?from=2026-09-14&to=2026-09-14 HTTP/1.1" 200 303
[14/Sep/2026 14:31:08] "GET /api/sessions?status=active HTTP/1.1" 200 630
[14/Sep/2026 14:31:12] "GET /api/orders HTTP/1.1" 200 9694
[14/Sep/2026 14:31:12] "GET /api/sessions?status=completed HTTP/1.1" 200 27170
[14/Sep/2026 14:31:13] "GET /api/products HTTP/1.1" 200 264
[14/Sep/2026 14:31:13] "GET /api/sessions?status=active HTTP/1.1" 200 630
[14/Sep/2026 14:31:13] "GET /api/orders HTTP/1.1" 200 9694
[14/Sep/2026 14:31:13] "GET /api/sessions?status=completed HTTP/1.1" 200 27170
[14/Sep/2026 14:31:18] "GET /api/sessions?status=active HTTP/1.1" 200 630
[14/Sep/2026 14:31:18] "GET /api/products HTTP/1.1" 200 264
[14/Sep/2026 14:31:18] "GET /api/orders HTTP/1.1" 200 9694
[14/Sep/2026 14:31:18] "GET /api/sessions?status=completed HTTP/1.1" 200 27170
[14/Sep/2026 14:31:23] "GET /api/products HTTP/1.1" 200 264
[14/Sep/2026 14:31:23] "GET /api/sessions?status=active HTTP/1.1" 200 630
[14/Sep/2026 14:31:23] "GET /api/orders HTTP/1.1" 200 9694
[14/Sep/2026 14:31:23] "GET /api/sessions?status=completed HTTP/1.1" 200 27170
[14/Sep/2026 14:31:28] "GET /api/products HTTP/1.1" 200 264
[14/Sep/2026 14:31:28] "GET /api/sessions?status=active HTTP/1.1" 200 630
[14/Sep/2026 14:31:28] "GET /api/orders HTTP/1.1" 200 9694
[14/Sep/2026 14:31:28] "GET /api/sessions?status=completed HTTP/1.1" 200 27170
[14/Sep/2026 14:31:33] "GET /api/products HTTP/1.1" 200 264
[14/Sep/2026 14:31:33] "GET /api/sessions?status=active HTTP/1.1" 200 630
[14/Sep/2026 14:31:33] "GET /api/orders HTTP/1.1" 200 9694
[14/Sep/2026 14:31:33] "GET /api/sessions?status=completed HTTP/1.1" 200 27170
[14/Sep/2026 14:31:38] "GET /api/sessions?status=active HTTP/1.1" 200 630
[14/Sep/2026 14:31:38] "GET /api/orders HTTP/1.1" 200 9694
[14/Sep/2026 14:31:38] "GET /api/products HTTP/1.1" 200 264
[14/Sep/2026 14:31:38] "GET /api/sessions?status=completed HTTP/1.1" 200 27170
[14/Sep/2026 14:31:43] "GET /api/products HTTP/1.1" 200 264
[14/Sep/2026 14:31:43] "GET /api/sessions?status=active HTTP/1.1" 200 630
[14/Sep/2026 14:31:43] "GET /api/orders HTTP/1.1" 200 9694
[14/Sep/2026 14:31:43] "GET /api/sessions?status=completed HTTP/1.1" 200 27170
[14/Sep/2026 14:31:48] "GET /api/sessions?status=active HTTP/1.1" 200 630
[14/Sep/2026 14:31:48] "GET /api/orders HTTP/1.1" 200 9694
[14/Sep/2026 14:31:48] "GET /api/products HTTP/1.1" 200 264
[14/Sep/2026 14:31:48] "GET /api/sessions?status=completed HTTP/1.1" 200 27170
[14/Sep/2026 14:58:00] "GET /api/auth/me HTTP/1.1" 200 73
[14/Sep/2026 14:58:00] "GET /api/sessions?status=active HTTP/1.1" 200 630
[14/Sep/2026 14:58:00] "GET /api/products HTTP/1.1" 200 264
[14/Sep/2026 14:58:00] "GET /api/orders HTTP/1.1" 200 9694
[14/Sep/2026 14:58:00] "GET /api/sessions?status=completed HTTP/1.1" 200 27170
[14/Sep/2026 14:59:00] "GET /api/auth/me HTTP/1.1" 200 73
[14/Sep/2026 14:59:00] "GET /api/products HTTP/1.1" 200 264
[14/Sep/2026 14:59:00] "GET /api/sessions?status=active HTTP/1.1" 200 630
[14/Sep/2026 14:59:00] "GET /api/orders HTTP/1.1" 200 9694
[14/Sep/2026 14:59:00] "GET /api/sessions?status=completed HTTP/1.1" 200 27170
[14/Sep/2026 15:00:00] "GET /api/auth/me HTTP/1.1" 200 73
[14/Sep/2026 15:00:00] "GET /api/sessions?status=active HTTP/1.1" 200 630
[14/Sep/2026 15:00:00] "GET /api/products HTTP/1.1" 200 264
[14/Sep/2026 15:00:00] "GET /api/orders HTTP/1.1" 200 9694
[14/Sep/2026 15:00:00] "GET /api/sessions?status=completed HTTP/1.1" 200 27170
[14/Sep/2026 15:01:00] "GET /api/auth/me HTTP/1.1" 200 73
[14/Sep/2026 15:01:00] "GET /api/products HTTP/1.1" 200 264
[14/Sep/2026 15:01:00] "GET /api/sessions?status=active HTTP/1.1" 200 630
[14/Sep/2026 15:01:00] "GET /api/orders HTTP/1.1" 200 9694
[14/Sep/2026 15:01:00] "GET /api/sessions?status=completed HTTP/1.1" 200 27170
[14/Sep/2026 15:01:53] "GET /api/auth/me HTTP/1.1" 200 73
[14/Sep/2026 15:01:53] "GET /api/sessions?status=active HTTP/1.1" 200 630
[14/Sep/2026 15:01:53] "GET /api/products HTTP/1.1" 200 264
[14/Sep/2026 15:01:53] "GET /api/orders HTTP/1.1" 200 9694
[14/Sep/2026 15:01:53] "GET /api/sessions?status=completed HTTP/1.1" 200 27170
[14/Sep/2026 15:02:00] "GET /api/auth/me HTTP/1.1" 200 73
[14/Sep/2026 15:02:00] "GET /api/sessions?status=active HTTP/1.1" 200 630
[14/Sep/2026 15:02:00] "GET /api/products HTTP/1.1" 200 264
[14/Sep/2026 15:02:00] "GET /api/orders HTTP/1.1" 200 9694
[14/Sep/2026 15:02:00] "GET /api/sessions?status=completed HTTP/1.1" 200 27170
[14/Sep/2026 15:02:33] "GET /api/auth/me HTTP/1.1" 200 73
[14/Sep/2026 15:02:33] "GET /api/sessions?status=active HTTP/1.1" 200 630
[14/Sep/2026 15:02:33] "GET /api/products HTTP/1.1" 200 264
[14/Sep/2026 15:02:33] "GET /api/orders HTTP/1.1" 200 9694
[14/Sep/2026 15:02:33] "GET /api/sessions?status=completed HTTP/1.1" 200 27170
[14/Sep/2026 15:02:43] "GET /api/auth/me HTTP/1.1" 200 73
[14/Sep/2026 15:02:43] "GET /api/sessions?status=active HTTP/1.1" 200 630
[14/Sep/2026 15:02:43] "GET /api/products HTTP/1.1" 200 264
[14/Sep/2026 15:02:43] "GET /api/orders HTTP/1.1" 200 9694
[14/Sep/2026 15:02:43] "GET /api/sessions?status=completed HTTP/1.1" 200 27170
[14/Sep/2026 15:03:00] "GET /api/auth/me HTTP/1.1" 200 73
[14/Sep/2026 15:03:00] "GET /api/sessions?status=active HTTP/1.1" 200 630
[14/Sep/2026 15:03:00] "GET /api/products HTTP/1.1" 200 264
[14/Sep/2026 15:03:00] "GET /api/orders HTTP/1.1" 200 9694
[14/Sep/2026 15:03:00] "GET /api/sessions?status=completed HTTP/1.1" 200 27170
[14/Sep/2026 15:03:13] "GET /api/auth/me HTTP/1.1" 200 73
[14/Sep/2026 15:03:13] "GET /api/products HTTP/1.1" 200 264
[14/Sep/2026 15:03:13] "GET /api/sessions?status=active HTTP/1.1" 200 630
[14/Sep/2026 15:03:13] "GET /api/orders HTTP/1.1" 200 9694
[14/Sep/2026 15:03:14] "GET /api/sessions?status=completed HTTP/1.1" 200 27170
[14/Sep/2026 15:08:00] "GET /api/auth/me HTTP/1.1" 200 73
[14/Sep/2026 15:08:00] "GET /api/products HTTP/1.1" 200 264
[14/Sep/2026 15:08:00] "GET /api/sessions?status=active HTTP/1.1" 200 630
[14/Sep/2026 15:08:00] "GET /api/orders HTTP/1.1" 200 9694
[14/Sep/2026 15:08:00] "GET /api/sessions?status=completed HTTP/1.1" 200 27170
[14/Sep/2026 15:09:00] "GET /api/auth/me HTTP/1.1" 200 73
[14/Sep/2026 15:09:00] "GET /api/products HTTP/1.1" 200 264
[14/Sep/2026 15:09:00] "GET /api/sessions?status=active HTTP/1.1" 200 630
[14/Sep/2026 15:09:00] "GET /api/orders HTTP/1.1" 200 9694
[14/Sep/2026 15:09:00] "GET /api/sessions?status=completed HTTP/1.1" 200 27170
[14/Sep/2026 15:10:00] "GET /api/auth/me HTTP/1.1" 200 73
[14/Sep/2026 15:10:00] "GET /api/sessions?status=active HTTP/1.1" 200 630
[14/Sep/2026 15:10:00] "GET /api/products HTTP/1.1" 200 264
[14/Sep/2026 15:10:00] "GET /api/orders HTTP/1.1" 200 9694
[14/Sep/2026 15:10:00] "GET /api/sessions?status=completed HTTP/1.1" 200 27170
[14/Sep/2026 15:10:09] "GET /api/auth/me HTTP/1.1" 200 73
[14/Sep/2026 15:10:09] "GET /api/products HTTP/1.1" 200 264
[14/Sep/2026 15:10:09] "GET /api/sessions?status=active HTTP/1.1" 200 630
[14/Sep/2026 15:10:09] "GET /api/orders HTTP/1.1" 200 9694
[14/Sep/2026 15:10:09] "GET /api/sessions?status=completed HTTP/1.1" 200 27170
[14/Sep/2026 15:10:34] "GET /api/auth/me HTTP/1.1" 200 73
[14/Sep/2026 15:10:34] "GET /api/products HTTP/1.1" 200 264
[14/Sep/2026 15:10:34] "GET /api/sessions?status=active HTTP/1.1" 200 630
[14/Sep/2026 15:10:34] "GET /api/orders HTTP/1.1" 200 9694
[14/Sep/2026 15:10:34] "GET /api/sessions?status=completed HTTP/1.1" 200 27170
[14/Sep/2026 15:11:00] "GET /api/auth/me HTTP/1.1" 200 73
[14/Sep/2026 15:11:00] "GET /api/products HTTP/1.1" 200 264
[14/Sep/2026 15:11:00] "GET /api/sessions?status=active HTTP/1.1" 200 630
[14/Sep/2026 15:11:00] "GET /api/orders HTTP/1.1" 200 9694
[14/Sep/2026 15:11:00] "GET /api/sessions?status=completed HTTP/1.1" 200 27170
[14/Sep/2026 15:11:09] "GET /api/auth/me HTTP/1.1" 200 73
[14/Sep/2026 15:11:09] "GET /api/products HTTP/1.1" 200 264
[14/Sep/2026 15:11:09] "GET /api/sessions?status=active HTTP/1.1" 200 630
[14/Sep/2026 15:11:09] "GET /api/orders HTTP/1.1" 200 9694
[14/Sep/2026 15:11:09] "GET /api/sessions?status=completed HTTP/1.1" 200 27170
[14/Sep/2026 15:12:00] "GET /api/auth/me HTTP/1.1" 200 73
[14/Sep/2026 15:12:00] "GET /api/products HTTP/1.1" 200 264
[14/Sep/2026 15:12:00] "GET /api/sessions?status=active HTTP/1.1" 200 630
[14/Sep/2026 15:12:00] "GET /api/orders HTTP/1.1" 200 9694
[14/Sep/2026 15:12:00] "GET /api/sessions?status=completed HTTP/1.1" 200 27170
C:\Users\qusai\OneDrive\Desktop\Billiards-Club-Management\django_backend\club_backend\settings.py changed, reloading.
Watching for file changes with StatReloader
Exception in thread django-main-thread:
Traceback (most recent call last):
  File "C:\Users\qusai\OneDrive\Desktop\Billiards-Club-Management\.venv\Lib\site-packages\django\core\servers\basehttp.py", line 49, in get_internal_wsgi_application
    return import_string(app_path)
           ^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\qusai\OneDrive\Desktop\Billiards-Club-Management\.venv\Lib\site-packages\django\utils\module_loading.py", line 30, in import_string
    return cached_import(module_path, class_name)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\qusai\OneDrive\Desktop\Billiards-Club-Management\.venv\Lib\site-packages\django\utils\module_loading.py", line 15, in cached_import
    module = import_module(module_path)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\qusai\AppData\Local\Programs\Python\Python312\Lib\importlib\__init__.py", line 90, in import_module
    return _bootstrap._gcd_import(name[level:], package, level)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "<frozen importlib._bootstrap>", line 1387, in _gcd_import
  File "<frozen importlib._bootstrap>", line 1360, in _find_and_load
  File "<frozen importlib._bootstrap>", line 1331, in _find_and_load_unlocked
  File "<frozen importlib._bootstrap>", line 935, in _load_unlocked
  File "<frozen importlib._bootstrap_external>", line 995, in exec_module
  File "<frozen importlib._bootstrap>", line 488, in _call_with_frames_removed
  File "C:\Users\qusai\OneDrive\Desktop\Billiards-Club-Management\django_backend\club_backend\wsgi.py", line 7, in <module>
    application = get_wsgi_application()
                  ^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\qusai\OneDrive\Desktop\Billiards-Club-Management\.venv\Lib\site-packages\django\core\wsgi.py", line 13, in get_wsgi_application
    return WSGIHandler()
           ^^^^^^^^^^^^^
  File "C:\Users\qusai\OneDrive\Desktop\Billiards-Club-Management\.venv\Lib\site-packages\django\core\handlers\wsgi.py", line 118, in __init__
    self.load_middleware()
  File "C:\Users\qusai\OneDrive\Desktop\Billiards-Club-Management\.venv\Lib\site-packages\django\core\handlers\base.py", line 42, in load_middleware
    middleware = import_string(middleware_path)
                 ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\qusai\OneDrive\Desktop\Billiards-Club-Management\.venv\Lib\site-packages\django\utils\module_loading.py", line 30, in import_string
    return cached_import(module_path, class_name)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\qusai\OneDrive\Desktop\Billiards-Club-Management\.venv\Lib\site-packages\django\utils\module_loading.py", line 15, in cached_import
    module = import_module(module_path)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\qusai\AppData\Local\Programs\Python\Python312\Lib\importlib\__init__.py", line 90, in import_module
    return _bootstrap._gcd_import(name[level:], package, level)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "<frozen importlib._bootstrap>", line 1387, in _gcd_import
  File "<frozen importlib._bootstrap>", line 1360, in _find_and_load
  File "<frozen importlib._bootstrap>", line 1310, in _find_and_load_unlocked
  File "<frozen importlib._bootstrap>", line 488, in _call_with_frames_removed
  File "<frozen importlib._bootstrap>", line 1387, in _gcd_import
  File "<frozen importlib._bootstrap>", line 1360, in _find_and_load
  File "<frozen importlib._bootstrap>", line 1324, in _find_and_load_unlocked
ModuleNotFoundError: No module named 'whitenoise'

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "C:\Users\qusai\AppData\Local\Programs\Python\Python312\Lib\threading.py", line 1075, in _bootstrap_inner
    self.run()
  File "C:\Users\qusai\AppData\Local\Programs\Python\Python312\Lib\threading.py", line 1012, in run
    self._target(*self._args, **self._kwargs)
  File "C:\Users\qusai\OneDrive\Desktop\Billiards-Club-Management\.venv\Lib\site-packages\django\utils\autoreload.py", line 83, in wrapper
    raise e
  File "C:\Users\qusai\OneDrive\Desktop\Billiards-Club-Management\.venv\Lib\site-packages\django\utils\autoreload.py", line 66, in wrapper
    fn(*args, **kwargs)
  File "C:\Users\qusai\OneDrive\Desktop\Billiards-Club-Management\.venv\Lib\site-packages\django\core\management\commands\runserver.py", line 143, in inner_run
    handler = self.get_handler(*args, **options)
              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\qusai\OneDrive\Desktop\Billiards-Club-Management\.venv\Lib\site-packages\django\contrib\staticfiles\management\commands\runserver.py", line 31, in get_handler
    handler = super().get_handler(*args, **options)
              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\qusai\OneDrive\Desktop\Billiards-Club-Management\.venv\Lib\site-packages\django\core\management\commands\runserver.py", line 73, in get_handler
    return get_internal_wsgi_application()
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
